;x;y
9757;[17, 24, 26, 17, 37, 21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55];26
9758;[24, 26, 17, 37, 21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26];17
9759;[26, 17, 37, 21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17];53
9760;[17, 37, 21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53];37
9761;[37, 21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37];6
9762;[21, 26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6];15
9763;[26, 17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15];26
9764;[17, 53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26];15
9765;[53, 54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15];39
9766;[54, 29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39];17
9767;[29, 48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17];11
9768;[48, 37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11];35
9769;[37, 30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35];38
9770;[30, 26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38];29
9771;[26, 29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29];38
9772;[29, 39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38];11
9773;[39, 37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11];29
9774;[37, 6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29];15
9775;[6, 6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15];17
9776;[6, 27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17];22
9777;[27, 17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22];39
9778;[17, 38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39];11
9779;[38, 29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11];17
9780;[29, 25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17];24
9781;[25, 6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24];55
9782;[6, 38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55];38
9783;[38, 29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38];25
9784;[29, 26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25];55
9785;[26, 48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55];17
9786;[48, 17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17];39
9787;[17, 39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39];55
9788;[39, 11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55];26
9789;[11, 17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26];17
9790;[17, 30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17];15
9791;[30, 37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15];27
9792;[37, 38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27];29
9793;[38, 29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29];39
9794;[29, 39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39];55
9795;[39, 37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55];26
9796;[37, 38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26];39
9797;[38, 29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39];38
9798;[29, 17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38];25
9799;[17, 39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25];17
9800;[39, 55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17];52
9801;[55, 37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52];54
9802;[37, 39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54];48
9803;[39, 17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48];41
9804;[17, 39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41];30
9805;[39, 55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30];26
9806;[55, 26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26];29
9807;[26, 17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29];39
9808;[17, 53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39];15
9809;[53, 37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15];17
9810;[37, 6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17];37
9811;[6, 15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37];17
9812;[15, 26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17];35
9813;[26, 15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35];21
9814;[15, 39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21];38
9815;[39, 17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38];11
9816;[17, 11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11];21
9817;[11, 35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21];38
9818;[35, 38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38];17
9819;[38, 29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17];44
9820;[29, 38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44];26
9821;[38, 11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26];6
9822;[11, 29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6];11
9823;[29, 15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11];29
9824;[15, 17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29];41
9825;[17, 22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41];36
9826;[22, 39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36];47
9827;[39, 11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47];17
9828;[11, 17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17];37
9829;[17, 24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37];21
9830;[24, 55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21];26
9831;[55, 38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26];17
9832;[38, 25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17];39
9833;[25, 55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39];55
9834;[55, 17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55];26
9835;[17, 39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26];17
9836;[39, 55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17];30
9837;[55, 26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30];11
9838;[26, 17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11];15
9839;[17, 15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15];39
9840;[15, 27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39];17
9841;[27, 29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17];38
9842;[29, 39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17, 38];29
9843;[39, 55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17, 38, 29];48
9844;[55, 26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17, 38, 29, 48];38
9845;[26, 39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17, 38, 29, 48, 38];15
9846;[39, 38, 25, 17, 52, 54, 48, 41, 30, 26, 29, 39, 15, 17, 37, 17, 35, 21, 38, 11, 21, 38, 17, 44, 26, 6, 11, 29, 41, 36, 47, 17, 37, 21, 26, 17, 39, 55, 26, 17, 30, 11, 15, 39, 17, 38, 29, 48, 38, 15];35
